generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
407,0.33681843,0.44837883,1.2008417
408,0.3279423,0.43356496,1.4699057
409,0.37290373,0.46780455,0.973656
410,0.3418465,0.4389743,1.1221876
411,0.40474272,0.50631756,1.1248621
412,0.33331406,0.43683353,1.0730022
413,0.34098965,0.44741914,1.1464748
414,0.34141088,0.44302943,1.132936
415,0.33030435,0.43344158,1.1851528
416,0.35636958,0.46106955,1.1756375
417,0.3731923,0.47576016,1.1299298
418,0.37081346,0.4716821,1.109333
419,0.34857818,0.4519811,1.1925755
420,0.37961903,0.48184994,1.0097586
421,0.34376994,0.44180652,1.1432637
422,0.35868078,0.45731893,1.0934078
423,0.34567776,0.45102313,1.0139381
424,0.38258404,0.4808366,1.2389941
425,0.35322186,0.46077874,1.1811743
426,0.34151065,0.43606395,0.9133962
427,0.34502503,0.44621703,1.043689
428,0.33360142,0.43406156,0.98773116
429,0.34373674,0.43957222,1.1182169
430,0.34319225,0.44557425,1.1592212
431,0.35908708,0.45801935,1.1553109
432,0.33435386,0.43416655,1.0291224
433,0.36129037,0.45723903,1.2098434
434,0.31368184,0.41242614,1.1354383
435,0.33579552,0.43308777,1.049674
436,0.3308207,0.43153903,1.0652826
437,0.33077663,0.42878982,1.1862078
438,0.34231344,0.44615206,1.0202552
439,0.35681713,0.4569772,1.3668561
440,0.34817338,0.45324418,1.0485696
441,0.35637105,0.46495453,1.1060758
442,0.35149628,0.4483207,1.0389323
443,0.33627903,0.43970832,1.1236906
444,0.34925666,0.45438635,1.0572591
445,0.34787446,0.4529647,1.2791933
446,0.3549899,0.4536957,1.0925182
447,0.3288187,0.42593604,1.1804285
448,0.33249557,0.4409586,1.0418181
449,0.364214,0.46855536,1.0341223
450,0.3378183,0.44589284,1.2104553
451,0.3450055,0.44982105,1.0979705
452,0.33556843,0.4371653,1.2073032
453,0.3583593,0.45655283,1.3632456
