generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
492,0.22788301,0.38050848,1.7347329
493,0.22571117,0.3633331,1.7021809
494,0.22146007,0.37584448,1.8476286
495,0.22773415,0.39642102,1.9671744
496,0.2245534,0.38628042,1.6855196
497,0.22751792,0.3802809,1.9642986
498,0.22022621,0.37317285,1.8926862
499,0.22162694,0.37178084,1.8310379
500,0.22780195,0.37184188,1.7345257
501,0.220978,0.3691207,1.867294
502,0.22111483,0.3679049,1.9431589
503,0.22025996,0.36777505,1.8352542
504,0.2263064,0.37858012,2.0039282
505,0.22653635,0.38108546,1.5993934
506,0.21631375,0.36756313,1.9248004
507,0.2327404,0.37550095,1.9183384
508,0.22194843,0.3669526,1.728945
509,0.22578375,0.37623304,1.9922694
510,0.2232014,0.39357805,2.0811894
511,0.2230915,0.36995223,1.7862622
512,0.22275984,0.36949793,1.7917365
513,0.22221825,0.37685254,1.9350344
514,0.22695744,0.37254134,1.629116
515,0.22079846,0.36844543,1.6661212
516,0.22502923,0.3814701,1.9304296
517,0.22316568,0.37740374,1.9335277
518,0.22089073,0.3739282,1.9231207
519,0.2197629,0.36607277,1.9368933
520,0.22227827,0.38036504,1.7051108
521,0.22584938,0.37622467,1.7440009
522,0.22190873,0.36586037,1.5969985
523,0.22091988,0.36519468,1.5623039
524,0.22007023,0.3674355,1.9033988
525,0.2211261,0.36601898,1.7882602
526,0.2238754,0.37189022,1.8695675
527,0.22222397,0.36414072,1.9116833
528,0.22552355,0.35990474,1.650247
529,0.22770406,0.37268618,1.5863019
530,0.22405571,0.3767369,1.7984068
531,0.2307208,0.37707347,1.9188931
532,0.22528407,0.3699624,1.8700832
533,0.22328967,0.36173066,1.7166071
534,0.23025936,0.37539485,2.0015907
535,0.22285503,0.3678755,1.781805
536,0.22057952,0.3792291,1.9714929
537,0.227176,0.3715822,1.914166
538,0.22721583,0.38020295,1.92841
539,0.22038235,0.36630446,1.9044275
540,0.22854534,0.36954492,1.9864925
541,0.21910952,0.36890325,1.9129318
542,0.22467612,0.37106588,1.7430875
543,0.22828561,0.36959153,1.9720557
544,0.22354876,0.3651593,1.8176202
545,0.21948993,0.35809788,1.5923803
546,0.21966204,0.361018,1.5884279
547,0.227529,0.36767894,1.8640544
548,0.22457513,0.3661387,1.8846506
549,0.22620045,0.36851093,1.6046563
550,0.22111045,0.38074806,1.8548385
551,0.22309078,0.36210996,1.8500795
552,0.22147334,0.34877717,1.5880078
553,0.22239035,0.3517766,1.6931063
554,0.2236837,0.35568193,1.7052699
555,0.22739404,0.35338432,1.621956
556,0.22838005,0.37228155,1.824467
557,0.22289622,0.3545066,2.1743493
558,0.21715267,0.34065846,1.5730418
559,0.22749023,0.35320887,1.6508582
560,0.22065148,0.34644854,1.4692773
561,0.22061223,0.3472499,1.5330715
562,0.22005334,0.3517974,1.5551482
563,0.21658766,0.3584487,1.6449018
564,0.2191184,0.35343185,1.4373574
565,0.2311254,0.3656748,1.4754314
566,0.22166441,0.36513832,1.6303064
567,0.22612925,0.37718746,1.6578251
568,0.22035994,0.3757035,1.6355239
569,0.2284037,0.3797606,1.7084035
570,0.22069275,0.37054402,1.544678
571,0.22595285,0.36364195,1.5946352
572,0.2251012,0.3711712,1.8443414
573,0.22401878,0.36715457,1.9553416
574,0.23052485,0.37333393,1.831494
575,0.22303003,0.35656264,1.8640658
576,0.2274169,0.37914774,1.8762825
577,0.22720079,0.3808245,1.6618758
578,0.22311267,0.36761656,1.8625504
579,0.22291277,0.37011862,2.033898
580,0.2277063,0.38339487,1.9378343
581,0.22624192,0.3773849,1.8508189
582,0.22776566,0.37474042,1.7926216
583,0.2261524,0.3774857,1.6276346
584,0.21913247,0.35296795,2.0196002
585,0.21950668,0.3616057,1.8431084
586,0.22401538,0.35114503,1.6022774
587,0.21774644,0.35739818,1.4627364
588,0.22385353,0.36165768,1.5755944
589,0.21558629,0.35430735,1.5379182
590,0.22071403,0.3578277,1.6128566
591,0.2240005,0.3731462,1.9601161
592,0.22119261,0.35463694,1.6482707
593,0.21192844,0.34415722,1.4200873
594,0.21782425,0.36189845,1.5313255
595,0.22167908,0.35841715,1.9464402
596,0.21671525,0.36040285,1.4453231
597,0.22207609,0.35971022,1.5104244
598,0.22251932,0.35738626,1.5849146
599,0.22211762,0.35578376,1.4363239
600,0.2179294,0.35468623,1.4675583
601,0.22137651,0.35632372,1.6200967
602,0.22133206,0.36486712,1.5459819
603,0.22101016,0.36937132,1.4236093
604,0.21801206,0.3423084,1.521104
605,0.22027984,0.3526431,1.5747843
606,0.22113207,0.35253686,1.4432691
607,0.22203803,0.35263166,1.6374984
608,0.21846536,0.34489402,1.5305321
609,0.22547458,0.3491783,1.6748942
610,0.21766786,0.34024104,1.4921117
611,0.21726269,0.33369958,1.34123
612,0.21526454,0.33245543,1.5812224
613,0.21725556,0.3486926,1.8802181
614,0.2193374,0.3389511,1.7118989
615,0.22372955,0.34841925,1.590042
616,0.2185526,0.34907046,1.5714234
617,0.21332464,0.33985132,1.4575393
618,0.21934049,0.34085765,1.9226698
619,0.22368115,0.34635213,1.5942248
620,0.22105591,0.34399408,1.5449613
621,0.21175522,0.327105,1.4842088
622,0.2174253,0.3446513,1.3780205
623,0.21878937,0.34550974,1.8486919
624,0.22465841,0.35386556,1.5319085
625,0.2212889,0.3427051,1.6016221
626,0.21529976,0.34343573,1.4678013
627,0.2207797,0.34797198,1.9145511
628,0.22051117,0.34986717,1.6258665
629,0.21736422,0.34494978,1.3399684
630,0.21958108,0.3405939,1.534601
631,0.22258821,0.34836495,1.5288633
632,0.22398514,0.35321873,1.84719
633,0.2177638,0.34516004,1.5660537
634,0.22141445,0.35067862,1.8754328
635,0.2243942,0.35843313,1.665128
636,0.21845646,0.34268114,1.6300935
637,0.22142893,0.3441745,1.7640623
638,0.22673564,0.35243574,1.9049281
639,0.21632966,0.3372205,1.6581527
640,0.21564932,0.3463205,1.510437
641,0.22211605,0.33663416,1.4650233
642,0.22130908,0.3380276,1.5857239
643,0.22322764,0.34630585,1.6909215
644,0.21306825,0.34181142,1.6307306
645,0.2203488,0.3517357,1.6513196
646,0.21846363,0.35000393,1.9465581
647,0.2213024,0.35185862,1.688153
648,0.22475432,0.35505077,1.5818225
649,0.21850175,0.34535944,1.6345721
650,0.2210076,0.3421805,1.5503758
651,0.21718328,0.35126418,1.5477781
652,0.21673903,0.34087712,1.6795781
653,0.23025902,0.35088176,1.5800678
654,0.21904121,0.34852844,1.6544409
655,0.2160008,0.34757897,1.6721137
656,0.22328942,0.34943542,1.467718
657,0.21767795,0.34299695,1.2686008
658,0.22355528,0.3611757,1.7639109
659,0.2233669,0.35090494,1.6821166
660,0.21960565,0.34369683,1.6738588
661,0.21966946,0.3527156,1.5427635
662,0.21842282,0.35106316,1.5601292
663,0.21955423,0.34964523,1.3625417
664,0.21884747,0.34097937,1.3549533
665,0.22001982,0.35342553,1.5123103
666,0.2246251,0.35977527,1.4117018
667,0.22116853,0.35581186,1.4310483
668,0.22291528,0.35240778,1.4929382
669,0.21638146,0.35088682,1.4623408
670,0.21958761,0.34816217,1.4215791
671,0.22245745,0.35548636,1.795788
672,0.21752103,0.3643095,1.3457291
673,0.21722469,0.35047838,1.5131104
674,0.21859433,0.3593109,1.6249833
675,0.21711299,0.3559037,1.581664
676,0.2215049,0.3584671,1.3046613
677,0.21786848,0.34567365,1.3257298
678,0.21911901,0.35755008,1.6501251
679,0.22266416,0.35057682,1.4014275
680,0.22043136,0.36234134,1.4947377
681,0.2180852,0.34190935,1.2469021
682,0.21736383,0.3580056,1.3621548
683,0.21696058,0.35509446,1.6538296
684,0.21765956,0.35812292,1.8078777
685,0.21774544,0.36009282,1.5086263
686,0.22527774,0.36898118,1.6783148
687,0.21841006,0.35262737,1.4348451
688,0.21682802,0.3507572,1.2616503
689,0.22294112,0.35380304,1.2903862
690,0.22223562,0.3538445,1.4644415
